128642,1.4014084339141846,1.9446444511413574,1.4932156801223755
128742,1.38789963722229,1.9428828954696655,1.5081533193588257
128842,1.3647865056991577,1.9282499551773071,1.4813172817230225
128942,1.3264766931533813,1.9307775497436523,1.506312608718872
129042,1.3334200382232666,1.9160783290863037,1.507228136062622
129142,1.3462743759155273,1.9170386791229248,1.4876041412353516
129242,1.3700469732284546,1.9207967519760132,1.4793686866760254
129342,1.388330101966858,1.9382898807525635,1.4422781467437744
129442,1.3820691108703613,1.9625557661056519,1.4330941438674927
129542,1.3575116395950317,1.968405842781067,1.4432600736618042
129642,1.338193416595459,1.9976305961608887,1.4311692714691162
129742,1.288532018661499,2.0076277256011963,1.4431397914886475
129842,1.2410579919815063,2.0079967975616455,1.4622209072113037
129942,1.2007097005844116,2.004655361175537,1.4901202917099
130042,1.1638684272766113,1.9933689832687378,1.5121456384658813
130142,1.0944898128509521,2.0071418285369873,1.5298153162002563
130242,1.075194239616394,2.007175922393799,1.548622965812683
130342,1.0468223094940186,2.032400608062744,1.564545750617981
130442,1.0642894506454468,2.0258359909057617,1.5677907466888428
130542,1.098283290863037,2.0134215354919434,1.567508339881897
130642,1.151262879371643,1.9937373399734497,1.5569920539855957
130742,1.2719827890396118,1.973775029182434,1.504266381263733
130842,1.3537371158599854,1.9630135297775269,1.5102118253707886
130942,1.382114291191101,1.9579626321792603,1.4900662899017334
131042,1.3885929584503174,1.9496444463729858,1.4921400547027588
131142,1.3938305377960205,1.943040370941162,1.4879602193832397
131242,1.3835119009017944,1.932868242263794,1.4984875917434692
131342,1.3572438955307007,1.9415580034255981,1.5127650499343872
131442,1.3335541486740112,1.9574863910675049,1.5203380584716797
131542,1.3611292839050293,2.001969575881958,1.547064185142517
131642,1.3320024013519287,1.9998797178268433,1.546366810798645
131742,1.29106867313385,1.9936000108718872,1.5296244621276855
131842,1.2339427471160889,1.973475694656372,1.5385972261428833
131942,1.1538496017456055,1.9691908359527588,1.549669623374939
132042,1.090918779373169,1.9629361629486084,1.5832514762878418
132142,1.0385379791259766,1.9828311204910278,1.601324200630188
132242,1.022689700126648,1.9787037372589111,1.6131068468093872
132342,1.0200053453445435,1.9923694133758545,1.5776660442352295
132442,1.038694143295288,1.9841951131820679,1.5275520086288452
132542,1.093753457069397,1.9821197986602783,1.4987521171569824
132642,1.1658917665481567,1.9714044332504272,1.4888842105865479
132742,1.2447030544281006,1.9482814073562622,1.5047162771224976
132842,1.278508186340332,1.9385100603103638,1.5040901899337769
132942,1.3389948606491089,1.9128570556640625,1.4880074262619019
133042,1.415338158607483,1.8979957103729248,1.483278512954712
133142,1.4753997325897217,1.9030991792678833,1.4825084209442139
133242,1.4753962755203247,1.9084489345550537,1.4713680744171143
133342,1.4866243600845337,1.8959089517593384,1.4691972732543945
133442,1.4601023197174072,1.9077136516571045,1.4689722061157227
133542,1.4232779741287231,1.9100842475891113,1.4758445024490356
133642,1.3924046754837036,1.9159775972366333,1.4934499263763428
133742,1.3604398965835571,1.9141114950180054,1.4930105209350586
133842,1.3335697650909424,1.9393281936645508,1.479807734489441
133942,1.3160017728805542,1.9511702060699463,1.4922893047332764
134042,1.2912400960922241,1.95876944065094,1.4777835607528687
134142,1.2641292810440063,1.95262610912323,1.4821929931640625
134242,1.2443934679031372,1.9287444353103638,1.4932100772857666
134342,1.20401132106781,1.9215495586395264,1.4875985383987427
134442,1.1621770858764648,1.9483956098556519,1.4974318742752075
134542,1.1507728099822998,1.9670689105987549,1.496208906173706
134642,1.1278728246688843,1.9986634254455566,1.492121934890747
134742,1.136993169784546,2.0145726203918457,1.4693737030029297
134842,1.111723780632019,2.005286455154419,1.474381685256958
134942,1.1064931154251099,1.9798444509506226,1.4859564304351807
135042,1.110693097114563,1.9823901653289795,1.5078662633895874
135142,1.15455162525177,1.979221224784851,1.5404478311538696
135242,1.2150273323059082,1.9846974611282349,1.5259249210357666
135342,1.2915048599243164,1.9944217205047607,1.5466623306274414
135442,1.337145447731018,2.003706455230713,1.5396368503570557
135542,1.3669503927230835,1.9934953451156616,1.5300061702728271
